original,decoded,is_valid,is_same,smile_accuracy,tanimoto_distance,total_avg_accuracy
CC(C)NC(=O)c1ccccc1NC(=O)c1c[nH]c2cccc(F)c12,Cc1)(C(=O)C2O)c)))C)))))),0,0,6.8181818181818175,1,9.27561579223655
COc1coc(C(=O)N2CCN(c3cc(C)ccc3C)CC2)cc1=O,Cc1)(C1O)C2OCC2C)))))))),0,0,9.75609756097561,1,9.27561579223655
O=C1OC(C(=O)Nc2ccnn2C2CCCCC2)Cc2ccccc21,Cc1C(C(=O)C(=O)c2C)))))))1,0,0,7.6923076923076925,1,9.27561579223655
O=C(Cc1cccc(O)c1)N1CCN(C2CC2)CC1,Cc1)(C1O)C2OCc)))))))))1,0,0,6.25,1,9.27561579223655
CC(NC(=O)C1COCCO1)c1ccc(NC(=O)NC2CC2)cc1,Cc1)(C1O)C2O)c)))))))))1,0,0,12.5,1,9.27561579223655
CC1(C)Oc2ccc(NC(=O)N(CCO)Cc3ccccc3)cc2O1,Cc1)(C1O)C(=O)c)))))))))1,0,0,7.5,1,9.27561579223655
Cc1cc(C)n2nc(C(=O)Nc3cccc(Cl)c3F)nc2n1,Cc1O(C1O)C2OCc)))))))))1,0,0,10.526315789473683,1,9.27561579223655
O=C(Nc1nc(-c2ccco2)cs1)C1CC1(Cl)Cl,Cc1)(C1O)C(=O)c)C)))))))1,0,0,14.705882352941178,1,9.27561579223655
O=C(c1cc(F)cc(F)c1)N1CCCC1c1nnc2ccccn12,Cc1C(C(=O)C(=O)c2))))))))1,0,0,5.128205128205128,1,9.27561579223655
CC1CN(Cc2ccn(C)c2)CC(c2ccccc2)O1,Cc1C(C1O)C(=O)c2))))))))1,0,0,12.5,1,9.27561579223655
COc1ccc(OCCNC(=O)c2ccc(OC)nn2)cc1,Cc1)(C1O)C2O)c)))))))))),0,0,9.090909090909092,1,9.27561579223655
O=C(c1ccc(-c2ccccc2Cl)o1)N1CCC(O)CC1,Cc1)(C1O)C2O)c2))))))))11,0,0,8.333333333333332,1,9.27561579223655
CCN(CC)C(=O)C1CCN(Cc2cnc(C(C)(C)C)s2)CC1,Cc1C(C(=O)c(=O)c)C))))))))),0,0,5.0,1,9.27561579223655
COCC(=O)Nc1nc2c(s1)C(=O)CC(C)(C)C2,Cc1)(C(=O)C2O)c2C)))))))1,0,0,14.705882352941178,1,9.27561579223655
Cc1nc(N2CCC(CO)C(O)C2)cc(-n2cccn2)n1,Cc1C(C(=O)C2OCc)))))))))1,0,0,16.666666666666664,1,9.27561579223655
Cc1nccnc1N1Cc2cnn(Cc3ccc(F)cc3)c2C1,Cc1C(C1O)C(=O)c2))))))))),0,0,11.428571428571429,1,9.27561579223655
Cc1ccc(CC(=O)N2CCN(C(=O)Cc3ccc[nH]3)CC2)cc1,Cc1)(C1O)C(=O)c)C)))))))1,0,0,11.627906976744185,1,9.27561579223655
CN(CC(=O)NC1CC(=O)N(C2CC2)C1)S(C)(=O)=O,Cc1)(C1O)C2O)c)))))c)))1,0,0,10.256410256410255,1,9.27561579223655
CCC(NC(=O)c1ccc(C(=O)OC)cn1)c1cc(F)ccc1F,Cc1)(C1O)C(=OCc)))))))))1),0,0,12.5,1,9.27561579223655
Cc1ccccc1C1CC(C)N(C(=O)Cc2cn3ccsc3n2)C1,CC1)(C(=O)C(=O)c)))))))))),0,0,7.6923076923076925,1,9.27561579223655
COc1ccc(N2CC(NC(=O)Nc3cccnc3)CC2=O)cc1,Cc1)(C1O)C(=O)c2C)))))))1,0,0,5.263157894736842,1,9.27561579223655
N#Cc1ccccc1OCC(=O)Nc1ccc(SC(F)F)cc1,Cc1)(C1O)C2O)c)))))))))1,0,0,5.714285714285714,1,9.27561579223655
COc1cc(CNC(=O)C(c2ccccc2)c2ccccc2)ccn1,Cc1)(C1O)C2O)c)))))))))1,0,0,5.263157894736842,1,9.27561579223655
Cc1ncc(CNC(=O)CCn2cnc3ccccc3c2=O)s1,Cc1)(C1O)C2O)c2))))))))1,0,0,11.428571428571429,1,9.27561579223655
Cc1cc(C(=O)Nc2nn(C)c(C)c2Cl)c2c(C)noc2n1,Cc1)(C(=O)C(=O)c2))))))))1,0,0,12.5,1,9.27561579223655
CC1COCC(C)N1C(=O)c1ccc(-c2cscn2)cc1,Cc1)(C(=O)C(=OCc)))))))))1,0,0,14.285714285714285,1,9.27561579223655
CCCCc1noc(C2CCCN(C(=O)c3cnn(C)c3)C2)n1,Cc1)(C(=O)C(=O)c)))))))))),0,0,7.894736842105263,1,9.27561579223655
COC(=O)C(C)NC(=O)c1cc(=O)c(OCc2ccccc2)co1,Cc1)(C(=O)C(=O)c2))))))))1,0,0,4.878048780487805,1,9.27561579223655
CC(NC(=O)c1cc(C2CC2)on1)c1cccc(-n2cccn2)c1,Cc1)(C(=O)C2O)c)))))))))1,0,0,7.142857142857142,1,9.27561579223655
CN(C(=O)COC(=O)c1ccccc1N)c1ccccc1,Cc1C(C1O)C(=O)c)C)))))))1,0,0,9.090909090909092,1,9.27561579223655
CN(Cc1cc(Cl)cc(Cl)c1)C(=O)c1ccncc1,Cc1)(C(=O)C2O)c)))))))))1,0,0,8.823529411764707,1,9.27561579223655
O=C1c2cnn(-c3ccc(Cl)cc3)c2CC2c3ccccc3CCN12,CC1)(C(=O)C(=OOc2))))))))1,0,0,7.142857142857142,1,9.27561579223655
COc1ccc(OC)c(C(=O)NCc2nc(-c3cccs3)no2)c1,Cc1)(C(=O)C(=OCc2))))))))1,0,0,7.5,1,9.27561579223655
CC(=O)N1CCC(C(=O)N2CCOC3CCCCC32)CC1,Cc1C(C(=O)C(=O)c)))))))))1,0,0,11.428571428571429,1,9.27561579223655
CCNC(=O)N1CCN(C(=O)c2n[nH]c(N)n2)CC1,Cc1)(C1O)C(=O)c)C)))))))),0,0,8.333333333333332,1,9.27561579223655
CC(C)C(C)N(C(=O)c1cnn2c(-c3ccccc3)ccnc12)C1CC1,Cc1)(C1O)C(=O)c)C)))))))1,0,0,10.869565217391305,1,9.27561579223655
CC(O)CNC(=O)c1ccc(Cl)c(S(=O)(=O)NC(C)(C)C)c1,Cc1)(C(=O)C2OCc2))))))))),0,0,9.090909090909092,1,9.27561579223655
CCCC(=O)Nc1cccc(NC(=O)CCc2c(C)nn(C)c2C)c1,Cc1)(C1O)C(=O)c2C)))))))1,0,0,9.75609756097561,1,9.27561579223655
Cc1nc(CNC(=O)Nc2cccc(SC(F)F)c2)c(C)s1,Cc1)(C(=O)C(=O)c2))))))))1,0,0,8.108108108108109,1,9.27561579223655
CC(C)NC(=O)NC1CC(C)NC(=O)N1C(C)C,Cc1)(C1O)C2O)c)))))))))1,0,0,6.25,1,9.27561579223655
Cc1cc(NC(=O)c2ccccn2)n(C(C)(C)C)n1,Cc1)(C1O)C(=O)c2))))))))1,0,0,14.705882352941178,1,9.27561579223655
O=C(c1nc2ccccc2[nH]c1=O)N1CCOCC1,Cc1)(C1O)C2O)c)C)))))))1,0,0,3.125,1,9.27561579223655
Cc1csc(C(C#N)C(=O)c2ccccc2SCC(N)=O)n1,Cc1)(C1O)C(=O)c2O)))))))1,0,0,16.216216216216218,1,9.27561579223655
CCCOc1cccc2c1CCN(Cc1ccc(F)cc1)C2=O,Cc1)(C1O)C2OCc)))))))))1,0,0,5.88235294117647,1,9.27561579223655
COc1ncccc1CNS(=O)(=O)c1ccccc1C#N,Cc1)(C1O)C(=O)c2))))))))1,0,0,9.375,1,9.27561579223655
CC1COC(c2ccccc2)C(C)N1Cc1ccc(C(=O)N(C)C)[nH]1,Cc1)(C1O)C2OCc)))))))))),0,0,13.333333333333334,1,9.27561579223655
CN(C(=O)c1cc2c(s1)CCCCC2)C1(C#N)CCC1,Cc1C(C1O)C2O)c)))))))))),0,0,13.88888888888889,1,9.27561579223655
O=C(Nc1ccc(Cl)c2cccnc12)C1COc2ccccc2O1,Cc1)(C1O)C(=OCc2))))))))1,0,0,13.157894736842104,1,9.27561579223655
Cc1cc(C2CCCN2C(=O)CCNc2ccccc2C)no1,Cc1)(C(=O)C2OCc)))))))))1,0,0,17.647058823529413,1,9.27561579223655
O=C(NC1CC1)c1cccnc1Sc1ccc2c(c1)OCCO2,Cc1C(C1O)C(=OCc2))))))))),0,0,8.333333333333332,1,9.27561579223655
CC(c1ccc2c(c1)OCCO2)c1nc(-c2ccncc2)no1,Cc1)(C1O)c(=O)c)))))))))1,0,0,13.157894736842104,1,9.27561579223655
COc1ccc(C(=O)OCC(=O)NCc2ccccc2Cl)cc1,Cc1)(C(=O)C(=O)C)O)))))))1,0,0,11.11111111111111,1,9.27561579223655
COc1cc(C#N)ccc1C1NCCc2cccc(F)c21,Cc11(C(=O)C(=O)c)))))))))1,0,0,9.375,1,9.27561579223655
CCOc1cc(C#N)ccc1OCc1cc(C(=O)OC)sc1C,Cc1)(C(=O)C(=O)c)))))))))1,0,0,2.857142857142857,1,9.27561579223655
O=C(Cc1cccc(F)c1)NC1CCN(c2ncccn2)CC1,CC1C(C(=O)C(=O)c)))))))))),0,0,5.555555555555555,1,9.27561579223655
CN(Cc1ncnn1C)C(=O)CCn1ccc2ccccc21,Cc1)(C1O)C2O)c2))))))))1,0,0,9.090909090909092,1,9.27561579223655
O=C(NCc1ccncc1)C1c2ccccc2Oc2ccccc21,Cc1)(C(=O)C2O)c)))))))))1,0,0,2.857142857142857,1,9.27561579223655
CN1CCC(C(=O)N2CCCCC2Cn2cccn2)CC1=O,Cc1C(C(=O)C(=O)c)))))))))1,0,0,14.705882352941178,1,9.27561579223655
O=C(c1ccccc1)N1CCc2c(nc(-c3ccc(F)cc3)[nH]c2=O)C1,Cc1)(C1O)C2O)C)))))))))1,0,0,2.083333333333333,1,9.27561579223655
Cc1occc1COC(=O)c1cccc(N2CCCC2=O)c1,Cc1C(C1O)C2O)c2))))))))),0,0,8.823529411764707,1,9.27561579223655
COc1cc(C)nc(N2CCN(C(=O)c3ccnc(C)n3)CC2)n1,Cc1)(C(=O)C(=O)c)))))))))1,0,0,9.75609756097561,1,9.27561579223655
CC(C)Oc1ncccc1NC(=O)N(C)Cc1ccccn1,Cc1)(C(=O)C2OCc2))))))))),0,0,9.090909090909092,1,9.27561579223655
C#CCN1CCC(C(=O)NCc2ccc(OC(C)C)c(F)c2)CC1,Cc1)(C1O)C2OCc2))))))))),0,0,2.5,1,9.27561579223655
O=C(Cn1cnc2sc3c(c2c1=O)CCC3)c1ccc(F)c(F)c1,Cc1)(C1O)C2OCc)))C)))))1,0,0,7.142857142857142,1,9.27561579223655
COc1ccc(C(=O)CCC(=O)N2CCC(C)(O)C(O)C2)cc1,Cc1)(C1O)C(=O)c2))))))))),0,0,4.878048780487805,1,9.27561579223655
COc1cccc(C(=O)NC2CCCCNC2=O)c1OC(F)F,Cc1)(C(=O)C2O)c2))))))))1,0,0,8.571428571428571,1,9.27561579223655
COc1ccc(C2CCCN2C(=O)COc2ccc(C#N)cc2)cc1,Cc1)(C1O)C(=O)c)))))))))11,0,0,5.128205128205128,1,9.27561579223655
O=C(Cc1ccccc1F)Nc1cccc2cn[nH]c12,Cc1)(C(=O)C(=O)c2))C)))))1,0,0,3.125,1,9.27561579223655
CCc1c(C)[nH]c2cc(-c3cccc(C)c3)nn2c1=O,Cc1)(C(=O)C(=O)c2))))))))),0,0,5.405405405405405,1,9.27561579223655
CC(C)Sc1ccc(CC(=O)Nc2cnn(C3CCOC3)c2)cc1,Cc1)(C(=O)C2O)c)))))))))1,0,0,5.128205128205128,1,9.27561579223655
O=C(CNC(=O)Cc1ccccc1)NCCC(=O)N1CCCC1,Cc1)(C(=O)C(=O)c)))))))))1,0,0,5.555555555555555,1,9.27561579223655
COc1ccc(Cl)cc1-c1cc(NC(=O)c2cnns2)[nH]n1,Cc1)(C(=O)C(=O)c)C)))))))1,0,0,5.0,1,9.27561579223655
CCc1nnc2n1N=C(C)C(C(=O)Nc1ccccc1)S2,Cc1)(C(=O)C2O)c)))C)))))),0,0,11.428571428571429,1,9.27561579223655
CCc1ccc(CNC(=O)Nc2ccccc2S(C)(=O)=O)s1,Cc1C(C1O)C(=OCc)))))))))1,0,0,2.7027027027027026,1,9.27561579223655
CC1CN(C(=O)c2cc3ccccc3c(=O)[nH]2)CC(c2ccccc2)O1,Cc1)(C1O)C(=O)c2C)))))))),0,0,6.382978723404255,1,9.27561579223655
CC(C)(C)Oc1cc(CNC(=O)c2ccc3[nH]ccc3c2)ccn1,Cc1)(C(=O(C(=O)c)))))))))1,0,0,7.142857142857142,1,9.27561579223655
Cc1nnc(Cn2cnc3cc(F)c(F)cc3c2=O)n1C,Cc1)(C(=O)C(=O)C)))C)))))1,0,0,17.647058823529413,1,9.27561579223655
CCC(=O)N1CCCCC1C(=O)Nc1cc(OC)ccc1F,Cc1C(C1O)C2OCc2))))))))1,0,0,11.76470588235294,1,9.27561579223655
NS(=O)(=O)c1cc(C(F)(F)F)ccc1NCc1ccccc1,Cc1)(C1O)C(=O)c)))))))))1,0,0,7.894736842105263,1,9.27561579223655
CCc1nnc(CN(CC)Cc2c[nH]nc2-c2ccc(F)cc2)o1,Cc1)(C1O)C)O)c2)))))))))1,0,0,2.5,1,9.27561579223655
CN(C)c1nc(-c2cnn(C)c2)nc2c1CN(c1ncccn1)CC2,Cc1C(C(=O)C2O)c)))))))))1,0,0,9.523809523809524,1,9.27561579223655
Cc1nc(C)c(CC(=O)NC2CCC3CCCC32)c(=O)[nH]1,Cc1C(C)O)C2O)c2C)))))))),0,0,7.5,1,9.27561579223655
O=c1c2ccccc2[nH]c2ccc(Oc3ccc4nnnn4n3)cc12,Cc1)(C(=O)C2OCc)))))))))1,0,0,2.4390243902439024,1,9.27561579223655
COc1cc2oc(C(=O)c3ccc(N)cc3)cc2cc1N,Cc1)(C1O)c2O)c2))))))))1,0,0,5.88235294117647,1,9.27561579223655
Cc1n[nH]cc1NC(=O)c1sc(-c2ccsc2)nc1C,Cc1)(C(=O)C2OCc)))))))))1,0,0,11.428571428571429,1,9.27561579223655
COc1ccc2oc(CN3CCOC(C)(C)C3)cc2c1,Cc1C(C(=O)C(=OCc)))))))))1,0,0,12.5,1,9.27561579223655
CCOC(=O)N1CCN(C2COc3ccccc3C2O)CC1,Cc1)(C1O)C(=O)C)))C)))))1,0,0,9.090909090909092,1,9.27561579223655
Cc1nc2ccccc2c(=O)n1-c1ccc(Cl)cc1,Cc1)(C1O)C(=O)c2))))))))1,0,0,12.5,1,9.27561579223655
Cc1cc(C(C)NC(=O)NCC2CCOC2)c(C)s1,Cc1)(C1O)C2O)c)C)C)))))1,0,0,12.5,1,9.27561579223655
CNC(=O)c1ccc(NCC(=O)NC2CCCCC2)cc1,Cc1)(C(=O)C(=O)c)))))))))1,0,0,6.0606060606060606,1,9.27561579223655
COC(=O)COc1cc(C)nc(-c2ccc(C)cc2)n1,Cc1C(C(=O)c2O)c2C)))))))1),0,0,5.88235294117647,1,9.27561579223655
CCn1c(CC(=O)Nc2cccc(C)c2C)nnc1SCC(N)=O,Cc1)(C(=O)C(=OCc)))))))))1,0,0,7.894736842105263,1,9.27561579223655
COc1ccc(C2c3cc4c(cc3OC(O)C2C)OCO4)cc1,Cc1)(C1O)C(=O)c)))))))))11,0,0,2.7027027027027026,1,9.27561579223655
Cc1ccsc1CN1CCc2c(nc(N3CCOCC3)[nH]c2=O)C1,Cc1)(C1O)C2O)c2))))))))),0,0,12.5,1,9.27561579223655
CN(CC1CC1)C(=O)Nc1ccc2c(c1)OC(F)(F)O2,Cc1)(C(=O)C2O)c2)))))))))),0,0,8.108108108108109,1,9.27561579223655
CCCNC(=O)Nc1ccc(NC(C)=O)cc1C(F)(F)F,Cc1)(C(=O)C(=O)c)O)))))))1,0,0,8.571428571428571,1,9.27561579223655
CC(C)CC(C#N)CC(=O)N1CCN(c2ccccc2)CC1,Cc1O(C(=O)C(=O)c2C)))))))),0,0,5.555555555555555,1,9.27561579223655
COc1ccc(NC(=O)c2cc(C(C)C)on2)cc1,Cc1)(C1O(C2O)c2))))))))1,0,0,9.375,1,9.27561579223655
COc1cc(-c2nc(Cn3nc(C)nc3C)c(C)o2)cc2c1OCO2,Cc1)(C1O)C2O)c2C)))))))1,0,0,4.761904761904762,1,9.27561579223655
COc1ccc(NC(=O)CSc2nn3cnnc3o2)cc1Cl,Cc1)(C1O)C(=O)c)))))))))1,0,0,17.647058823529413,1,9.27561579223655
Cc1n[nH]c(C)c1CNC(=O)c1cc2ccccc2[nH]1,Cc1)(C1O)C2O)c2))))))))1,0,0,10.81081081081081,1,9.27561579223655
O=C(NC1CCN(C(=O)c2cc3sccn3c2)C1)c1ccco1,Cc1)(C1O)C2O)c)))C)))))),0,0,7.6923076923076925,1,9.27561579223655
O=C(COC(=O)Cc1ccsc1)Nc1ccc2c(c1)OCO2,Cc1)(C(=O)C(=OCc2))))))))),0,0,5.555555555555555,1,9.27561579223655
Cc1cc(C)cc(OCCNC(=O)C2CCC(=O)NC2)c1,Cc1C(C1O)C2O)c2C)))))))1,0,0,17.142857142857142,1,9.27561579223655
O=C(NCc1ccccn1)c1cc(F)c(Cl)cc1Cl,Cc1)(C(=O(C(=O)c)))))))))),0,0,12.5,1,9.27561579223655
CCN1CC2CCN(C(=O)c3ccncn3)CCC2S1(=O)=O,Cc1)(C1O)C(=O)c2))))))))1,0,0,8.108108108108109,1,9.27561579223655
Cc1nn(C)c2nc(N3CCc4n[nH]cc4C3)sc12,Cc1)(C1O)C2O)c2))))))))),0,0,8.823529411764707,1,9.27561579223655
O=C(Oc1c(Cl)cc(Cl)c2cccnc12)N1CCCC1,Cc1)(C(=O)C2OCc))))))))))1,0,0,5.714285714285714,1,9.27561579223655
COCC1CCCN1C(=O)c1c[nH]nc1C1CCCCC1,Cc1C(C1O)C(=O)c2))C)))))),0,0,9.090909090909092,1,9.27561579223655
O=C(CSc1ccc(F)cc1)N1CCc2cc(F)ccc2C1,Cc1)(C(=O)C(=OCc2))))))))),0,0,8.571428571428571,1,9.27561579223655
C#CCNC(=O)C1CCN(S(=O)(=O)CCCC)CC1,Cc1)(C(=O)C2O)c)))))))))),0,0,27.27272727272727,1,9.27561579223655
NC(=O)CC1CCN(C(=O)CNC(=O)c2ccc(F)cc2F)CC1,Cc1)(C1O)C(=O)c)))C)))))),0,0,9.75609756097561,1,9.27561579223655
CCN(CC(=O)NC(C)C)C(=O)c1ccc(F)c(F)c1,Cc1)(C(=O)C2O)c)))C)))))1,0,0,22.22222222222222,1,9.27561579223655
CCn1ncc2c1CN(Cc1ccc3c(c1)OCO3)CC2COC,Cc1)(C1O)C2O)c)C)))))))1,0,0,5.555555555555555,1,9.27561579223655
Cc1nc2ccccc2c(C)c1CC(=O)N1CCOC(C)C1,Cc1C(C(=O)C2O)c)C)))))))1,0,0,17.142857142857142,1,9.27561579223655
CC(NC(=O)NC12CC3CC(CC(C3)C1)C2)c1cccnc1,Cc1C(C(=O)C2O)C2C)))))))),0,0,12.82051282051282,1,9.27561579223655
O=C(CC1CCCC1)NC1CCC(C(=O)NCc2ccccc2)CC1,Cc1)(C1O)C2O)c)))))))))1,0,0,10.256410256410255,1,9.27561579223655
O=c1onc(-c2cccc(Cl)c2)n1-c1ccccc1,Cc1)(C1O)C2O)c2C)))))))1,0,0,15.151515151515152,1,9.27561579223655
COc1ccc(F)cc1C(=O)NCC(C)(C)c1ccncc1,Cc1)(C1O)C(=O)c2))))))))1,0,0,8.571428571428571,1,9.27561579223655
CC(C)(C)n1cc(C#N)cc1NC(=O)NCCN1CCCCCC1=O,Cc1)(C(=O)C(=OCc2))))))))1,0,0,2.5,1,9.27561579223655
CCc1[nH]nc(NCc2ccccc2N2CCOCC2)c1C,Cc1)(C1O)C(=O)c2))))))))1,0,0,6.0606060606060606,1,9.27561579223655
NC(=O)CNC(=O)c1ccc(CNCc2cccs2)cc1,Cc1)(C(=O)C)O)c)))))))))),0,0,0.0,1,9.27561579223655
CS(=O)(=O)c1ccc2ccn(OCC3CCCCO3)c2c1,Cc1)(C(=O(C(=O)C)))))))))1,0,0,11.428571428571429,1,9.27561579223655
CC1CCCC(CC(=O)N2CCC(C(N)=O)c3ccccc32)C1,Cc1C(C(=O)C(=O)c2C)))))))11,0,0,15.384615384615385,1,9.27561579223655
CCC(COC)NC(=O)c1cc(N2CCCC2=O)ccc1Cl,Cc1C(C1O)C(=OCc2))))))))),0,0,17.142857142857142,1,9.27561579223655
COc1cc(-c2noc(-c3ccccc3F)n2)cc(OC)c1OC,Cc1O(C1O)C2O)c)))))))))),0,0,2.631578947368421,1,9.27561579223655
CC1CN(CCC2CCN(C(=O)c3cccnc3)CC2)CC(C)O1,Cc1)(C1O)C2O)c)C)))))))1,0,0,7.6923076923076925,1,9.27561579223655
CC(=O)N(C)c1ccccc1NCc1nnc(-c2ccc(F)cc2)o1,Cc1)(C1O)C2O)c)C)))))))),0,0,4.878048780487805,1,9.27561579223655
CCCCCNC(=O)C1CCN(C(=O)Nc2cccs2)CC1,Cc1)(C(=O)C(=O)c)))))))))11,0,0,5.88235294117647,1,9.27561579223655
Brc1cc(CN2CCC3(C2)OCCO3)c2ncccc2c1,Cc1)(C(=O)C)O)c2))))))))),0,0,11.76470588235294,1,9.27561579223655
Cc1nc(N)n(CC(=O)Nc2ccccc2F)c(=O)c1C,Cc1)(C1O)C(=O)C2))))))))),0,0,8.571428571428571,1,9.27561579223655
Cc1nn(-c2ccccc2)c(C)c1COC(=O)C1CC1,Cc1)(C1O)C2OCc2))))))))1,0,0,20.588235294117645,1,9.27561579223655
OC1CCCOC12CCN(c1nc(-c3ccccc3)no1)CC2,Cc1C(C(=O)C2O)c)))))))))1,0,0,13.88888888888889,1,9.27561579223655
Cc1ccnc2nc(C(=O)NC(C)(C)c3ccc(F)cc3Cl)nn12,CC1)(C1O)C2O)c2))))))))1,0,0,9.523809523809524,1,9.27561579223655
O=C(CSc1ccc(O)cc1)Nc1ccc2c(c1)COC2,Cc1)(C(=O)C(=O)c2C)))))))1,0,0,5.88235294117647,1,9.27561579223655
O=C1C(=O)N(Cc2cccc(F)c2)c2ccc(Cl)cc21,Cc1)(C1O)C2O)c)))))))))1,0,0,8.108108108108109,1,9.27561579223655
Cc1cc2nc(COc3cccc(C)c3C)cc(=O)n2o1,Cc1)(C(=O)C(=O)c)))))))))),0,0,17.647058823529413,1,9.27561579223655
Cc1cc(C)c(C(=O)CC2(O)C(=O)Nc3ccccc32)cc1C,Cc1C(C(=O)C2O)c)))))))))),0,0,12.195121951219512,1,9.27561579223655
COC(=O)C1=C(C)N=C(C(=O)C(C)Sc2ccccn2)C1C,Cc1C(C1O)C2O)c)))C)))))1,0,0,5.0,1,9.27561579223655
Cc1ccc(NC(=O)C2CCN(C(=O)C(C)C)CC2)nc1,Cc1)(C(=O)C2O)c2O))))))))1,0,0,13.513513513513514,1,9.27561579223655
NS(=O)(=O)c1ccc(CNC(=O)c2ccc[nH]c2=O)s1,Cc1)(C1O)C2O)c)))C)))))),0,0,5.128205128205128,1,9.27561579223655
CCn1nc(C)c(CN(Cc2ccccn2)Cc2ccco2)c1C,Cc1)(C1O)C(=OCc)))))))))1,0,0,11.11111111111111,1,9.27561579223655
NC(=O)c1ccc(NC(=O)CNC(=O)Cc2ccccc2)cc1,Cc1)(C(=O)C(=O)c)))))))))1,0,0,7.894736842105263,1,9.27561579223655
CC(C(=O)c1c(N)n(C)c(=O)n(C)c1=O)N(C)Cc1ccccc1,Cc1)(C(=O)C2OCc)))))))))1,0,0,8.88888888888889,1,9.27561579223655
CNS(=O)(=O)c1cc(C(=O)N2CC(C)CC(C)C2)ccc1Cl,Cc1)(C1O)C(=OCC2))))))))1,0,0,4.761904761904762,1,9.27561579223655
CCc1cnc(C)nc1NC1CC(=O)N(C2CCCCCC2)C1,Cc1)(C1O)C(=O)c2C)))))))1,0,0,8.333333333333332,1,9.27561579223655
O=C(NCc1cccnc1)C1CC12CCN(C(=O)Cc1ccccc1)C2,Cc1)(C(=O)C2O)c)))))))))1,0,0,2.380952380952381,1,9.27561579223655
O=C(NCCOc1ccc(F)c(F)c1)NCC1CCCO1,Cc1C(C(=O)C(=O)c2C)C)))))1,0,0,6.25,1,9.27561579223655
Cc1cccc(C(=O)Cc2ccnc3ccc(C#N)cc23)n1,Cc1)(C1O)C2OCc)))))))))1,0,0,11.11111111111111,1,9.27561579223655
Cc1cc(Br)ccc1NC(=O)CNC(=O)C1CCC1,Cc1C(C1O)C(=OCc)))))))))1,0,0,15.625,1,9.27561579223655
CCC(=O)N1CCC(NS(=O)(=O)N2CCC(C(C)(C)C)CC2)C1,Cc1C(C1O)C(=O)c2C)))))))1,0,0,9.090909090909092,1,9.27561579223655
Cc1cc(C(=O)CSc2nnnn2C2CCCC2)c(C)n1C1CC1,Cc1)(C1O)C2O)c)))))))))),0,0,10.256410256410255,1,9.27561579223655
Cc1cnc(C(NC(=O)c2ccnc(OC3CCC3)c2)C2CC2)s1,Cc1C(C1O)C(=OC))C)C)))))1,0,0,9.75609756097561,1,9.27561579223655
