original,decoded,is_valid,is_same,smile_accuracy,tanimoto_distance,total_avg_accuracy
O=C(Nc1cccs1)NC1CC(=O)N(CCCc2ccccc2)C1,O=C(Nc1cccs1)NC1CC(=O)N(CCCc2ccccc2)C1,1,1,100.0,0.0,98.96427552377094
CC1CCC(N2CC(=O)N(C3CC3)C(c3ccc(F)cc3)C2=O)CC1,CC1CCC(N2CC(=O)N(C3CC3)C(c3ccc(F)cc3)C2=O)CC1,1,1,100.0,0.0,98.96427552377094
Cc1cc(C)c(NC(=O)Cn2cnc(N)n2)c(C)c1,Cc1cc(C)c(NC(=O)Cn2cnc(N)n2)c(C)c1,1,1,100.0,0.0,98.96427552377094
CCCCN(C)C(=O)c1cnc(-c2ccccc2F)nc1N,CCCCN(C)C(=O)c1cnc(-c2ccccc2F)nc1N,1,1,100.0,0.0,98.96427552377094
CCCNC(=O)c1ccc(NC(=O)C(C)Oc2ccccc2)cc1,CCCNC(=O)c1ccc(NC(=O)C(C)Oc2ccccc2)cc1,1,1,100.0,0.0,98.96427552377094
O=C(CCc1ccc(S(=O)(=O)N2CCCCC2)cc1)N1CCC1,O=C(CCc1ccc(S(=O)(=O)N2CCCCC2)cc1)N1CCC1,1,1,100.0,0.0,98.96427552377094
Cc1ccccc1C1CN(C(=O)NC(C)c2nncn2C)C(C)CO1,Cc1ccccc1C1CN(C(=O)NC(C)c2nncn2C)C(C)CO1,1,1,100.0,0.0,98.96427552377094
Cc1noc(C)c1-c1nc(CSc2n[nH]c(=O)n2C2CC2)no1,Cc1noc(C)c1-c1nc(CSc2n[nH]c(=O)n2C2CC2)no1,1,1,100.0,0.0,98.96427552377094
COc1ccccc1S(=O)(=O)CC(=O)Nc1ccc(C)cc1,COc1ccccc1S(=O)(=O)CC(=O)Nc1ccc(C)cc1,1,1,100.0,0.0,98.96427552377094
CCOC(=O)c1cc2cc(C)c3occc(=O)c3c2[nH]1,CCOC(=O)c1cc2cc(C)c3occc(=O)c3c2[nH]1,1,1,100.0,0.0,98.96427552377094
CC(c1cccnc1)N(C)C(=O)NCc1cc(=O)[nH]c2ccccc12,CC(c1cccnc1)N(C)C(=O)NCc1cc(=O)[nH]c2ccccc12,1,1,100.0,0.0,98.96427552377094
Nc1nc(-c2cccs2)ncc1C(=O)NC1CCCCC1,Nc1nc(-c2cccs2)ncc1C(=O)NC1CCCCC1,1,1,100.0,0.0,98.96427552377094
CCC(C)(NC(=O)Cc1cccc2cccnc12)c1nc(C)cs1,CCC(C)(NC(=O)Cc1cccc2cccnc12)c1nc(C)cs1,1,1,100.0,0.0,98.96427552377094
Cc1ccc(NC(=O)CCCNC(=O)c2ccccc2)c(C)c1,Cc1ccc(NC(=O)CCCNC(=O)c2ccccc2)c(C)c1,1,1,100.0,0.0,98.96427552377094
CSc1ccc(CNC(C)C(=O)Nc2ccccc2)cc1,CSc1ccc(CNC(C)C(=O)Nc2ccccc2)cc1,1,1,100.0,0.0,98.96427552377094
CCC(C)NC(=O)C(C)NC(=O)NCc1cc(C)on1,CCC(C)NC(=O)C(C)NC(=O)NCc1cc(C)on1,1,1,100.0,0.0,98.96427552377094
Cn1nc(C(=O)NCC2CCCC2)cc1NC(=O)c1ccccc1,Cn1nc(C(=O)NCC2CCCC2)cc1NC(=O)c1ccccc1,1,1,100.0,0.0,98.96427552377094
Cn1cc(-c2nc(C(=O)Nn3cnc4ccccc43)cs2)cn1,Cn1cc(-c2nc(C(=O)Nn3cnc4ccccc43)cs2)cn1,1,1,100.0,0.0,98.96427552377094
O=C(COC(=O)c1ccccc1F)c1ccc2c(c1)OCCO2,O=C(COC(=O)c1ccccc1F)c1ccc2c(c1)OCCO2,1,1,100.0,0.0,98.96427552377094
Cc1cnc(C(=O)N2CCc3c(C)cccc32)cn1,Cc1cnc(C(=O)N2CCc3c(C)cccc32)cn1,1,1,100.0,0.0,98.96427552377094
NC(=O)c1cncc(NCC2COc3ccccc3C2)n1,NC(=O)c1cncc(NCC2COc3ccccc3C2)n1,1,1,100.0,0.0,98.96427552377094
Cc1ccc2[nH]c3c(N4CCOCC4)ncnc3c2c1,Cc1ccc2[nH]c3c(N4CCOCC4)ncnc3c2c1,1,1,100.0,0.0,98.96427552377094
O=C(Cc1ccc(O)cc1)N1CCCC(C(=O)N2CCOCC2)C1,O=C(Cc1ccc(O)cc1)N1CCCC(C(=O)N2CCOCC2)C1,1,1,100.0,0.0,98.96427552377094
C#CCn1c(CCNC(=O)C2CCCCC2)nc2ccccc21,C#CCn1c(CCNC(=O)C2CCCCC2)nc2ccccc21,1,1,100.0,0.0,98.96427552377094
Cc1occc1C(=O)Nc1ccc(C(=O)N2CCC(C)CC2)cc1,Cc1occc1C(=O)Nc1ccc(C(=O)N2CCC(C)CC2)cc1,1,1,100.0,0.0,98.96427552377094
Cc1nc(CC(=O)NC(Cn2cccn2)c2ccccc2)cs1,Cc1nc(CC(=O)NC(Cn2cccn2)c2ccccc2)cs1,1,1,100.0,0.0,98.96427552377094
COc1ccc(Cn2cc(C(=O)NCCC3=CCCCC3)nn2)cc1,COc1ccc(Cn2cc(C(=O)NCCC3=CCCCC3)nn2)cc1,1,1,100.0,0.0,98.96427552377094
CC(=O)Nc1ccc(CCNC(=O)COc2ccc(F)cc2F)cc1,CC(=O)Nc1ccc(CCNC(=O)COc2ccc(F)cc2F)cc1,1,1,100.0,0.0,98.96427552377094
Cc1csc(NC(=O)c2c[nH]c3ccccc23)n1,Cc1csc(NC(=O)c2c[nH]c3ccccc23)n1,1,1,100.0,0.0,98.96427552377094
Cc1cccc2nc(CNc3ccccc3C(F)(F)F)cn12,Cc1cccc2nc(CNc3ccccc3C(F)(F)F)cn12,1,1,100.0,0.0,98.96427552377094
COc1ccc(Oc2ccc(CNC(=O)C(C)NC(N)=O)cn2)cc1,COc1ccc(Oc2ccc(CNC(=O)C(C)NC(N)=O)cn2)cc1,1,1,100.0,0.0,98.96427552377094
Cc1ccc(S(=O)(=O)N2CCC(Oc3cccnn3)CC2)c(C)c1,Cc1ccc(S(=O)(=O)N2CCC(Oc3cccnn3)CC2)c(C)c1,1,1,100.0,0.0,98.96427552377094
CCOc1ccc(F)c(C(=O)Nc2c(C)nn(C)c2OC)c1F,CCOc1ccc(F)c(C(=O)Nc2c(C)nn(C)c2OC)c1F,1,1,100.0,0.0,98.96427552377094
CCCCN1C(=O)COc2ccc(NC(=O)c3snnc3C)cc21,CCCCN1C(=O)COc2ccc(NC(=O)c3cs3C)cc21,0,0,71.05263157894737,1.0,98.96427552377094
Cc1nc(-c2ccc(S(=O)(=O)Nc3cccnc3)cc2)co1,Cc1nc(-c2ccc(S(=O)(=O)Nc3cccnc3)cc2)co1,1,1,100.0,0.0,98.96427552377094
CC(C)(C)C(O)CCNC(=O)NCc1ccc(Cl)cc1,CC(C)(C)C(O)CCNC(=O)NCc1ccc(Cl)cc1,1,1,100.0,0.0,98.96427552377094
Cc1cc(C(=O)CSc2nnc(-c3sc(C)nc3C)o2)c(C)[nH]1,Cc1cc(C(=O)CSc2nnc(-c3sc(C)nc3C)o2)c(C)[nH]1,1,1,100.0,0.0,98.96427552377094
Cc1noc(C)c1CN1CCN(Cc2cnc(C(C)C)s2)CC1,Cc1noc(C)c1CN1CCN(Cc2cnc(C(C)C)s2)CC1,1,1,100.0,0.0,98.96427552377094
Cc1cc(NC(=O)C(C)OC(=O)c2c(C)oc(C)c2C)no1,Cc1cc(NC(=O)C(C)OC(=O)c2c(C)oc(C)c2C)no1,1,1,100.0,0.0,98.96427552377094
CC1CN(C(C)(C)CNC(=O)C(C)NC(N)=O)CC(C)O1,CC1CN(C(C)(C)CNC(=O)C(C)NC(N)=O)CC(C)O1,1,1,100.0,0.0,98.96427552377094
O=C(Nc1ccc(-n2cccn2)nc1)C1CC2C=CC1C2,O=C(Nc1ccc(-n2cccn2)nc1)C1CC2C=CC1C2,1,1,100.0,0.0,98.96427552377094
CCOc1cc(NC(=O)c2nc3nccc(C)n3n2)ccc1OC,CCOc1cc(NC(=O)c2nc3nccc(C)n3n2)ccc1OC,1,1,100.0,0.0,98.96427552377094
CSc1cccc(NC(=O)C2CCN(S(C)(=O)=O)CC2)c1,CSc1cccc(NC(=O)C2CCN(S(C)(=O)=O)CC2)c1,1,1,100.0,0.0,98.96427552377094
CCCn1nc(Oc2nc(NCC)nc(OC)n2)ccc1=O,CCCn1nc(Oc2nc(NCC)nc(OC)n2)ccc1=O,1,1,100.0,0.0,98.96427552377094
CCS(=O)(=O)NC1CCN(C(=O)C2CC=CCC2)CC1,CCS(=O)(=O)NC1CCN(C(=O)C2CC=CCC2)CC1,1,1,100.0,0.0,98.96427552377094
CC(C)N(CCCO)C(=O)c1ccn(C)c(=O)c1,CC(C)N(CCCO)C(=O)c1ccn(C)c(=O)c1,1,1,100.0,0.0,98.96427552377094
O=C(NC1CC1)C1CC(=O)N(c2cccc3ccccc23)C1,O=C(NC1CC1)C1CC(=O)N(c2cccc3ccccc23)C1,1,1,100.0,0.0,98.96427552377094
COC(=O)c1ccc(NS(=O)(=O)c2ccccc2C(=O)OC)cc1,COC(=O)c1ccc(NS(=O)(=O)c2ccccc2C(=O)OC)cc1,1,1,100.0,0.0,98.96427552377094
CN(C)C(=O)N1CCCn2nc(CNC(=O)c3cnn(C)c3)cc2C1,CN(C)C(=O)N1CCCn2nc(CNC(=O)c3cnn(C)c3)cc2C1,1,1,100.0,0.0,98.96427552377094
CCNC(=O)c1cccc(NC(=O)C(C)Oc2ccccc2C)c1,CCCC(=O)c1cccc(NC(=O)C(C)Oc2ccccc2C)c1,1,0,97.36842105263158,0.2549019607843137,98.96427552377094
CC(C)CNC(=O)C1(c2cc(-c3ccccc3)on2)CC1,CC(C)CNC(=O)C1(c2cc(-c3ccccc3)on2)CC1,1,1,100.0,0.0,98.96427552377094
COc1cc(C)c(NC(=O)c2ccc(O)c(Cl)c2)cc1OC,COc1cc(C)c(NC(=O)c2ccc(O)c(Cl)c2)cc1OC,1,1,100.0,0.0,98.96427552377094
CCN(CC(=O)NC(C)C)S(=O)(=O)N1CCC(C)C1,CCN(CC(=O)NC(C)C)S(=O)(=O)N1CCC(C)C1,1,1,100.0,0.0,98.96427552377094
CC(C)CNC(=O)c1nccc2c(F)ccc(N)c12,CC(C)CNC(=O)c1nccc2c(F)ccc(N)c12,1,1,100.0,0.0,98.96427552377094
O=C(NCc1ccc2c(c1)CCO2)c1csc2ccccc12,O=C(NCc1ccc2c(c1)CCO2)c1csc2ccccc12,1,1,100.0,0.0,98.96427552377094
CC(C)CC(=O)Nc1cc2c(cc1N)OCC(=O)N2,CC(C)CC(=O)Nc1cc2c(cc1N)OCC(=O)N2,1,1,100.0,0.0,98.96427552377094
CCC1COCCN1C(=O)NC(C)C(=O)N1CCCCC1C,CCC1COCCN1C(=O)NC(C)C(=O)N1CCCCC1C,1,1,100.0,0.0,98.96427552377094
COc1ccc(CC(=O)Nc2c(-c3ccc(F)cc3)ncn2C)cc1,COc1ccc(CC(=O)Nc2c(-c3ccc(F)cc3)ncn2C)cc1,1,1,100.0,0.0,98.96427552377094
Cc1csc(C(C)NC(=O)NC(C)(CO)C2CCCCC2)n1,Cc1csc(C(C)NC(=O)NC(C)(CO)C2CCCCC2)n1,1,1,100.0,0.0,98.96427552377094
CCOC(=O)c1sc(NC(=O)Cc2cc(C)ccc2OC)nc1C,CCOC(=O)c1sc(NC(=O)Cc2cc(C)ccc2OC)nc1C,1,1,100.0,0.0,98.96427552377094
CCc1ccc(-c2nc(CC(=O)NC3CCCC3)no2)o1,CCc1ccc(-c2nc(CC(=O)NC3CCCC3)no2)o1,1,1,100.0,0.0,98.96427552377094
COc1ccc(CNC(=O)NCC2(O)CCc3ccccc32)cc1,COc1ccc(CNC(=O)NCC2(O)CCc3ccccc32)cc1,1,1,100.0,0.0,98.96427552377094
C=CCN(C(=O)CCCc1nc2ccccc2c(=O)[nH]1)c1ccccc1,C=CCN(C(=O)CCCc1nc2ccccc2c(=O)[nH]1)c1ccccc1,1,1,100.0,0.0,98.96427552377094
COc1cc(OC)cc(C(=O)N2CCNC(=O)C2c2ccccc2)c1,COc1cc(OC)cc(C(=O)N2CCNC(=O)C2c2ccccc2)c1,1,1,100.0,0.0,98.96427552377094
CCS(=O)(=O)N1CCC(NS(C)(=O)=O)CC1,CCS(=O)(=O)N1CCC(NS(C)(=O)=O)CC1,1,1,100.0,0.0,98.96427552377094
Cc1c(CCNC(=O)c2cnc(C3CCCO3)s2)cnn1C,Cc1c(CCNC(=O)c2cnc(C3CCCO3)s2)cnn1C,1,1,100.0,0.0,98.96427552377094
CCN(CC)C(=O)CCC(=O)Nc1nnc(C(C)(C)C)s1,CCN(CC)C(=O)CCC(=O)Nc1nnc(C(C)(C)C)s1,1,1,100.0,0.0,98.96427552377094
Cc1ccc(F)c(NS(=O)(=O)c2ccc(F)cc2F)c1,Cc1ccc(F)c(NS(=O)(=O)c2ccc(F)cc2F)c1,1,1,100.0,0.0,98.96427552377094
Cc1nn(C)c2c(NCC(C)C)nc(C3CC3)nc12,Cc1nn(C)c2c(NCC(C)C)nc(C3CC3)nc12,1,1,100.0,0.0,98.96427552377094
Cc1ccc(CC(=O)N2CCC(c3nnc4n3CCC4)CC2)s1,Cc1ccc(CC(=O)N2CCC(c3nnc4n3CCC4)CC2)s1,1,1,100.0,0.0,98.96427552377094
CCOC(=O)C1CC(=O)N(c2ccc(F)cc2)C1,CCOC(=O)C1CC(=O)N(c2ccc(F)cc2)C1,1,1,100.0,0.0,98.96427552377094
CCNC(=O)c1cccc(NC(=O)COc2ccccc2C#N)c1,CCNC(=O)c1cccc(NC(=O)COc2ccccc2C#N)c1,1,1,100.0,0.0,98.96427552377094
OCc1c(-c2ccco2)nc2c(Cl)cc(Cl)cn12,OCc1c(-c2ccco2)nc2c(Cl)cc(Cl)cn12,1,1,100.0,0.0,98.96427552377094
CC(C)N(Cc1nc(-c2ccccc2)no1)C(=O)c1cccc(F)c1,CC(C)N(Cc1nc(-c2ccccc2)no1)C(=O)c1cccc(F)c1,1,1,100.0,0.0,98.96427552377094
O=C(Cc1ccc[nH]1)NCCCOc1ccc(F)cc1,O=C(Cc1ccc[nH]1)NCCCOc1ccc(F)cc1,1,1,100.0,0.0,98.96427552377094
Cc1ccc(NC(=O)NCCC(C)C)cc1-n1cnnn1,Cc1ccc(NC(=O)NCCC(C)C)cc1-n1cnnn1,1,1,100.0,0.0,98.96427552377094
CC(NC(=O)c1ccc(-n2cncn2)cc1)c1ccc(F)cc1F,CC(NC(=O)c1ccc(-n2cncn2)cc1)c1ccc(F)cc1F,1,1,100.0,0.0,98.96427552377094
CCOCC1CCCN(C(=O)CCc2ccc3c(c2)OCCCO3)C1,CCOCC1CCCN(C(=O)CCc2ccc3c(c2)OCCCO3)C1,1,1,100.0,0.0,98.96427552377094
Cc1cccc(NC(=O)c2ccccc2-n2cnnn2)n1,Cc1cccc(NC(=O)c2ccccc2-n2cnnn2)n1,1,1,100.0,0.0,98.96427552377094
CC(C)COCC1CCC2C(CCN2C(=O)c2ccncc2F)O1,CC(C)COCC1CCC2C(CCN2C(=O)c2ccncc2F)O1,1,1,100.0,0.0,98.96427552377094
Cc1ccc(-c2nnc(CC(=O)NCc3ccccn3)o2)cc1,Cc1ccc(-c2nnc(CC(=O)NCc3ccccn3)o2)cc1,1,1,100.0,0.0,98.96427552377094
Cc1cccc(-n2nc(-c3ccc(Cl)cc3Cl)c(C#N)c2N)n1,Cc1cccc(-n2nc(-c3ccc(Cl)cc3Cl)c(C#N)c2N)n1,1,1,100.0,0.0,98.96427552377094
Cc1ccc(CN(C(=O)CS(=O)(=O)c2ccccc2)C2CC2)cc1,Cc1ccc(CN(C(=O)CS(=O)(=O)c2ccccc2)C2CC2)cc1,1,1,100.0,0.0,98.96427552377094
O=C(NCC1(c2ccccc2)CC1)c1ccc(-n2cncn2)cc1,O=C(NCC1(c2ccccc2)CC1)c1ccc(-n2cncn2)cc1,1,1,100.0,0.0,98.96427552377094
Cc1nn(C)c(C)c1CCNS(=O)(=O)c1ccc(Cl)cc1,Cc1nn(C)c(C)c1CCNS(=O)(=O)c1ccc(Cl)cc1,1,1,100.0,0.0,98.96427552377094
Cn1c(=O)ccn(Cc2nc(-c3cc4ccccc4o3)no2)c1=O,Cn1c(=O)ccn(Cc2nc(-c3cc4ccccc4o3)no2)c1=O,1,1,100.0,0.0,98.96427552377094
CCCC(=O)c1ccc2c(c1)N(CC(=O)N1CCCC1)C(=O)C(C)O2,CCCC(=O)c1ccc2c(c1)N(CC(=O)N1CCCC1)C(=O)C(C)O2,1,1,100.0,0.0,98.96427552377094
O=C(c1ccc2[nH]ccc2c1)N1CC(c2nc(-c3cccnc3)no2)C1,O=C3c1ccc2[nH]ccc2c1)N1CC(c2nc(-c3cccnc3)no2)C1,0,0,97.87234042553192,1.0,98.96427552377094
Cc1ccc(C(C)NC(=O)CCCOc2ccccc2C)o1,Cc1ccc(C(C)NC(=O)CCCOc2ccccc2C)o1,1,1,100.0,0.0,98.96427552377094
CCNC(=O)Nc1nc(-c2ccc3c(c2)OCO3)cs1,CCNC(=O)Nc1nc(-c2ccc3c(c2)OCO3)cs1,1,1,100.0,0.0,98.96427552377094
CCCOC(=O)c1ccc(NC(=O)C2CC(=O)N(CC)C2)cc1,CCCOC(=O)c1ccc(NC(=O)C2CC(=O)N(CC)C2)cc1,1,1,100.0,0.0,98.96427552377094
CCc1nc(C2CCCN2C(=O)c2ccc3c(c2)OCCO3)no1,CCc1nc(C2CCCN2C(=O)c2ccc3c(c2)OCCO3)no1,1,1,100.0,0.0,98.96427552377094
CC(C)CS(=O)(=O)Nc1ccc2c(c1)N(C(=O)C1CC1)CC2,CC(C)CS(=O)(=O)Nc1ccc2c(c1)N(C(=O)C1CC1)CC2,1,1,100.0,0.0,98.96427552377094
O=C(Cc1ccc[nH]1)N=c1[nH]ncn1Cc1ccccc1,O=C(Cc1ccc[nH]1)N=c1[nH]ncn1Cc1ccccc1,1,1,100.0,0.0,98.96427552377094
COC(=O)c1ccc(CN(C)C(=O)NCC2CCCO2)cc1,COC(=O)c1ccc(CN(C)C(=O)NCC2CCCO2)cc1,1,1,100.0,0.0,98.96427552377094
Cn1ccc(C(=O)Nc2ccc(Cl)cc2Cl)cc1=O,Cn1ccc(C(=O)Nc2ccc(Cl)cc2Cl)cc1=O,1,1,100.0,0.0,98.96427552377094
CN(CC(=O)N1CC(O)CC1C1CCCCC1)S(C)(=O)=O,CN(CC(=O)N1CC(O)CC1C1CCCCC1)S(C)(=O)=O,1,1,100.0,0.0,98.96427552377094
Cc1cccc(C)c1NCC(=O)N1CC(=O)Nc2ccccc21,Cc1cccc(C)c1NCC(=O)N1CC(=O)Nc2ccccc21,1,1,100.0,0.0,98.96427552377094
Cc1nc(SCC(=O)N2CCC(C)CC2C)c(C#N)c(C)c1C,Cc1nc(SCC(=O)N2CCC(C)CC2C)c(C#N)c(C)c1C,1,1,100.0,0.0,98.96427552377094
Cc1csc(CNC(=O)c2cc(Cl)c3c(c2)OCCCO3)n1,Cc1csc(CNC(=O)c2cc(Cl)c3c(c2)OCCCO3)n1,1,1,100.0,0.0,98.96427552377094
CNC(=O)c1sc(Nc2cnc3ccccc3c2)nc1C,CNC(=O)c1sc(Nc2cnc3ccccc3c2)nc1C,1,1,100.0,0.0,98.96427552377094
CCN(CC(=O)NCc1ccc(F)cc1)C(=O)Cc1ccc[nH]1,CCN(CC(=O)NCc1ccc(F)cc1)C(=O)Cc1ccc[nH]1,1,1,100.0,0.0,98.96427552377094
COc1ccc(CN(C)C(=O)C2(c3ccc(F)cc3)CC2)cc1OC,COc1ccc(CN(C)C(=O)C2(c3ccc(F)cc3)CC2)cc1OC,1,1,100.0,0.0,98.96427552377094
O=C(NCc1cc(-c2ccccc2)on1)Nc1ccc2c(c1)OCO2,O=C(NCc1cc(-c2ccccc2)on1)Nc1ccc2c(c1)OCO2,1,1,100.0,0.0,98.96427552377094
O=C(CCNC(=O)c1ccco1)OCc1cc(=O)n2ccsc2n1,O=C(CCNC(=O)c1ccco1)OCc1cc(=O)n2ccsc2n1,1,1,100.0,0.0,98.96427552377094
O=C1C(=O)N(Cc2cccc(F)c2)c2ccc(Cl)cc21,O=C1C(=O)N(Cc2cccc(F)c2)c2ccc(Cl)cc21,1,1,100.0,0.0,98.96427552377094
CCNC(=O)c1ccc(NC(=O)CCC(=O)OC)cc1,CCNC(=O)c1ccc(NC(=O)CCC(=O)OC)cc1,1,1,100.0,0.0,98.96427552377094
COC(=O)c1ccc(NC(=O)CSc2nnc3ccccn23)cc1,COC(=O)c1ccc(NC(=O)CSc2nnc3ccccn23)cc1,1,1,100.0,0.0,98.96427552377094
Cc1cccc(C)c1N1C(=O)C(C)(C)CS1(=O)=O,Cc1cccc(C)c1N1C(=O)C(C)(C)CS1(=O)=O,1,1,100.0,0.0,98.96427552377094
Cn1nnc2cc(CNC(=O)c3ccc(F)cc3)ccc21,Cn1nnc2cc(CNC(=O)c3ccc(F)cc3)ccc21,1,1,100.0,0.0,98.96427552377094
COCCN1CC(C(=O)N(C)c2nc3ccccc3s2)CC1=O,COCCN1CC(C(=O)N(C)c2nc3ccccc3s2)CC1=O,1,1,100.0,0.0,98.96427552377094
CNS(=O)(=O)c1ccc(C(=O)NC(C)c2ccccn2)cc1,CNS(=O)(=O)c1ccc(C(=O)NC(C)c2ccccn2)cc1,1,1,100.0,0.0,98.96427552377094
CNC(=O)c1nccc(OC2CC2)c1S(N)(=O)=O,CNC(=O)c1nccc(OC2CC2)c1S(N)(=O)=O,1,1,100.0,0.0,98.96427552377094
CCOC(=O)c1nnn(-c2ccc(OCC(C)C)cc2)c1N,CCOC(=O)c1nnn(-c2ccc(OCC(C)C)cc2)c1N,1,1,100.0,0.0,98.96427552377094
CCc1c(C(=O)N2CCN(c3ccccc3F)CC2)csc1C,CCc1c(C(=O)N2CCN(c3ccccc3F)CC2)csc1C,1,1,100.0,0.0,98.96427552377094
Cc1cccc(-c2noc(CNS(=O)(=O)c3ccccc3)n2)c1,Cc1cccc(-c2noc(CNS(=O)(=O)c3ccccc3)n2)c1,1,1,100.0,0.0,98.96427552377094
Cc1cn2c(CN(C)C(=O)c3cc(C)c(F)cc3F)c(C)nc2s1,Cc1cn2c(CN(C)C(=O)c3cc(C)c(F)cc3F)c(C)nc2s1,1,1,100.0,0.0,98.96427552377094
CC1Cc2cc(C(=O)CN3CC(C)OC(C)C3)ccc2N1,CC1Cc2cc(C(=O)CN3CC(C)OC(C)C3)ccc2N1,1,1,100.0,0.0,98.96427552377094
O=S(=O)(c1cccc(F)c1)N1CCC(Oc2ccccc2)CC1,O=S(=O)(c1cccc(F)c1)N1CCC(Oc2ccccc2)CC1,1,1,100.0,0.0,98.96427552377094
Cc1ccc(C)c(C(=O)N2CCN(c3ccccn3)CC2)c1,Cc1ccc(C)c(C(=O)N2CCN(c3ccccn3)CC2)c1,1,1,100.0,0.0,98.96427552377094
CC(NC(=O)c1ccccc1Cl)c1nnc2ccccn12,CC(NC(=O)c1ccccc1Cl)c1nnc2ccccn12,1,1,100.0,0.0,98.96427552377094
COc1ncccc1C(=O)NC(C)c1cccc(N2CCCC2)c1,COc1ncccc1C(=O)NC(C)c1cccc(N2CCCC2)c1,1,1,100.0,0.0,98.96427552377094
CCCn1cnc(NC(=O)N2C3CCCCC2CCC3)n1,CCCn1cnc(NC(=O)N2C3CCCCC2CCC3)n1,1,1,100.0,0.0,98.96427552377094
COc1cccc(N2C(=O)C(C)CS2(=O)=O)c1,COc1cccc(N2C(=O)C(C)CS2(=O)=O)c1,1,1,100.0,0.0,98.96427552377094
Nc1cccc(Nc2nc3c(c(=O)[nH]2)CCCC3)c1,Nc1cccc(Nc2nc3c(c(=O)[nH]2)CCCC3)c1,1,1,100.0,0.0,98.96427552377094
