original,decoded,is_valid,is_same,smile_accuracy,tanimoto_distance,total_avg_accuracy
CC(=O)Nc1cccc(NC(=O)c2cc(c3ccco3)nc(=O)n2)c1,CC(=O)Nc1cccc(NC(=O)c2cc(c3ccco3)nc(=O)n2)c1,x,1,100,-1,98.37712563
CC1(C)CCN(S(=O)(=O)c2cnc(CC)c2)CC1,CC1(C)CCN(S(=O)(=O)c2cnc(CC)c2)CC1,x,1,100,-1,98.37712563
CCOC(C)CNc1nc(C)ccc1N(=O)O-,CCOC(C)CNc1nc(C)ccc1N(=O)O-,x,1,100,-1,98.37712563
Cc1ccc(NC(=O)c2ccc(B)s2)c(N(=O)O-)c1,Cc1ccc(NC(=O)c2ccc(B)s2)c(N(=O)O-)c1,x,1,100,-1,98.37712563
COC1(c2cc(F)cc(OCc3nc(c4ccc(F)cc4)c(S(N)(=O)=O)o3)c2)CCO,COC1(c2cc(Fccc(OCc3nc(c4ccc(F)cc4)c(S(N)(=O)=O)o3)c2)CCO,x,0,98.21428571,-1,98.37712563
COc1cc(CN3)ccc1NC(=O)c1cccc(C)c1,COc1cc(CN3)ccc1NC(=O)c1cccc(C)c1,x,1,100,-1,98.37712563
COc1c(NC(=O)c2ccc(C)c(n3cc(c4cnc(C5CC5)n4CC(F)(F)F)nn3)c,COc1c(NCc=O)c2ccc(C)c(n3cc(c4cnc(C5CC5)n4CC(F)(F)F)nn3)c,x,0,98.21428571,-1,98.37712563
CCOC(=O)c1c(NC(=O)CSc2nnc(C(C)NC(=O)c3ccc(C)cc3)n2CC)sc2,CCOC(=O)c1c(NC(=O)cSc2nnc(C(C)NC(=O)c3ccc(C)cc3)n2CC)sc2,x,0,98.21428571,-1,98.37712563
Cc1ccc(NC(=O)c2ccc(C)c(NC(=O)CN3CCC(C(=O)NCC(=O)Nc4cc(NC,Cc1ccc(NC(=O)c2ccc(C)c(Nc(=O)CN3CCC(C(=O)NCC(=O)Nc4cc(NC,x,0,98.21428571,-1,98.37712563
Cc1cc(C)ccc1NCC1CN2CCO1,Cc1cc(C)ccc1NCC1CN2CCO1c,x,0,100,-1,98.37712563
COc1ccc(c2ccc(N3CCCN(C(=O)CN(C(=O)Cc4ccccc4)C4CC4)CC3)nn,COc1ccc(c2ccc(N3CCCN(C(=O)CN(C(=O)Cc4ccccc4)C4CC4)CC3)nn,x,1,100,-1,98.37712563
C-#NC(C#N)=C1C(=O)c2cc(C)ccc2-c2ccc(c3ccc(C)cc3)cc21,C-#NC(C#N)cC1C(=O)c2cc(C)ccc2-c2ccc(c3ccc(C)cc3)cc21,x,0,98.07692308,-1,98.37712563
CCCN2C(C1=CCCCCCC1)c1ncccc1C,CCCN2C(C1=CCCCCCC1)c1ncccc1C,x,1,100,-1,98.37712563
CN(CCc1ccc(N(=O)O-)cc1)Cc1cc(N(=O)O-)ccc1O-,CN(CCc1ccc(N(=O)O-)cc1)Cc1cc(N(=O)O-)ccc1O-c,x,0,100,-1,98.37712563
O=c1nc2cc(CN3CC4CC3CN4c3ccc(C)nn3)cc(F)c2c2c1CCCN2,O=c1nc2cc(CN3CC4CC3CN4c3ccc(C)nn3)cc(F)c2c2c1CCCN2,x,1,100,-1,98.37712563
O=C(O-)c1ccc(C(F)(F)F)cc1NS(=O)(=O)c1cccc2nccnc12,O=C(O-)c1ccc(C(F)(F)F)cccNS(=O)(=O)c1cccc2nccnc12,x,0,97.95918367,-1,98.37712563
N#Cc1cccc(CN2Cc2cccc3c2OCO3)c1,N#Cc1cccc(Cc2Cc2cccc3c2OCO3)c1,x,0,96.66666667,-1,98.37712563
CC(C)(NC(=O)c1ccc(n2cnnn2)cc1)C(=O)O-,CC(C)(NC(=O)c1ccc(n2cnnn2)cc1)C(cO)O-,x,0,97.2972973,-1,98.37712563
Cc1ccc(C(=O)Nc2ccc(F)cc2F)cc1NC(=O)CN1CCC(C(=O)Nc2ccc(NC,Cc1ccc(C(=O)Nc2ccc(F)cc2F)cc1NC(=O)CN1CcC(C(=O)Nc2ccc(NC,x,0,98.21428571,-1,98.37712563
O=N(O-)c1ccc(S(=O)(=O)N2CCCN2CCC2)c(N(=O)O-)c1,O=N(O-)c1ccc(S(=O)(=O)N2CCCN2CCC2)c(N(=O)O-)c1,x,1,100,-1,98.37712563
OCCC1(N2Cc2cnc(c3ccc(C)cc3)s2)CCOC1,OCCC1(N2Cc2cnc(c3ccc(C)cc3)s2)CCOC1,x,1,100,-1,98.37712563
CCN2C1CCN(CC(O)CC)CC1,CCc2C1CCN(CC(O)CC)CC1,x,0,95.23809524,-1,98.37712563
CC(C)CC(CN2Cc1ncc(I)s1)C(=O)O-,CC(C)CC(CN2Cc1ncc(I)s1)C(=O)O-,x,1,100,-1,98.37712563
CCN(Cc1nc(=O)c2ccccc2n1)C(=O)CN2CC1CC1,CCN(Cccnc(=O)c2ccccc2n1)C(=O)CN2CC1CC1,x,0,97.36842105,-1,98.37712563
Cc1c(c2cnc(=O)nc2=O)cc(C(=O)O-)c(=O)n1c1cccc(C(F)(F)F)c1,Cc1c(c2cnc(=O)nc2=O)cc(C(=O)O-)c(=O)n1c1cccc(C(F)(F)F)c1,x,1,100,-1,98.37712563
CN2C1CCc2c(OCc3cc(C)nn3C)cccc21,CNcC1CCc2c(OCc3cc(C)nn3C)cccc21,x,0,96.77419355,-1,98.37712563
CC(C)(C)c1ccc(S(=O)(=O)n2cc(OC(=O)O-)c3cc(C)ccc32)cc1,CC(C)(C)c1ccc(S(=c)(=O)n2cc(OC(=O)O-)c3cc(C)ccc32)cc1,x,0,98.11320755,-1,98.37712563
CONC(=O)c1ccc(C(=O)N2CCC3(CC2)COc2ccc(CNC(=O)OC(C)(C)C)c,CONC(=O)c1ccc(C(=O)N2CCC3(CC2)COc2ccc(CNC(=O)OC(C)(C)C)c,x,1,100,-1,98.37712563
CCCCSCC1CCN2CC1,CCCCSCC1CCN2cC1,x,0,93.33333333,-1,98.37712563
O=C(Nc1ccc(F)c(N(=O)O-)c1)C1CCN(c2ccc(c3ccncc3)nn2)CC1,O=C(Nc1ccc(F)c(N(=O)O-)c1)C1CCN(c2ccc(c3ccncc3)nc2)CC1,x,0,98.14814815,-1,98.37712563
C1=CN2C(=NN2C2c2cccnc2)C(n2cccc2)=C1,C1=CN2C(=NN2C2c2cccnc2)C(n2cccc2)=C1,x,1,100,-1,98.37712563
C1=CC(c2c3nc(c(C4CCN2CC4)c4ccc(n4)c(c4ccncc4)c4nc(c(c5cc,C1=CC(c2c3nc(c(C4CCN2CC4)c4ccc(n4)c(c4ccncc4)c4nc(c(c5cc,x,1,100,-1,98.37712563
Cc1cc(C)c(S(=O)(=O)NC(CNC(=O)COC2CN(C(=O)OCc3ccccc3)C(C),Cc1cc(C)c(S(=O)(=O)NC(CNc(=O)COC2CN(C(=O)OCc3ccccc3)C(C),x,0,98.21428571,-1,98.37712563
CCOC(=O)C1C(c2ccccc2C)=C(C(=O)OC)C(C)=NC1COCCN3,CCOC(=O)C1C(c2ccccc2C)=C(C(=O)OCcC(C)=NC1COCCN3,x,0,97.87234043,-1,98.37712563
CCC1N2C(c2ccc(F)c(F)c2)N(C2CC(C)C2)C1=O,CCC1N2C(c2ccc(F)c(F)c2)N(C2CC(C)c2)C1=O,x,0,97.43589744,-1,98.37712563
N3C(Cc1ccc(O)cc1)C(=O)NOCc1ccc(CNC(=O)CN(CCN(CC(=O)O-)CC,NcC(Cc1ccc(O)cc1)C(=O)NOCc1ccc(CNC(=O)CN(CCN(CC(=O)O-)CC,x,0,98.21428571,-1,98.37712563
COCC(C)CC(N3)c1cccc(C)c1C,COCC(C)CC(Nc)c1cccc(C)c1C,x,0,96,-1,98.37712563
CCCN2C(Cc1cccc(C)c1)c1cccnc1,CCCN2C(Cc1cccc(C)c1)c1cccnc1,x,1,100,-1,98.37712563
Cc1ccc(C)cc1NC(=O)c1cc(S-)ccc1F,Cc1ccc(C)cc1cC(=O)c1cc(S-)ccc1F,x,0,96.77419355,-1,98.37712563
Cc1cc(N(C)CC(C)C)ccc1CN3,Cc1cc(N(C)CC(CcC)ccc1CN3,x,0,95.83333333,-1,98.37712563
CCCCOCC(O)CN(CC)C1CCN2CC1,CCCCOCC(O)CN(CC)C1CCN2CC1,x,1,100,-1,98.37712563
CC(C)CNC(=O)c1ccc(C)c(NC(=O)C(C)N2CCC(C(=O)NCC(=O)Nc3ccc,CC(C)CNC(=O)c1ccc(C)c(NC(=O)C(C)N2CCc(C(=O)NCC(=O)Nc3ccc,x,0,98.21428571,-1,98.37712563
CC(NC(=O)c1ccc(N(=O)O-)c(O-)c1)C1CCCN2C1,CC(NC(=O)c1ccc(N(=O)O-)c(O-)c1)C1CCCN2C1,x,1,100,-1,98.37712563
CC(Oc1ccc(C)cc1B)C(=O)N1CCC(c2cnc3ncccc2-3)CC1,CC(Oc1ccc(C)cc1B)C(=O)N1CCC(c2cnc3ccccc2-3)CC1,x,0,97.82608696,-1,98.37712563
CCOc1cc(CC(=O)O-)ccc1c1cc2sc(c3snc(C)c3NC(=O)OC(C)c3cccc,CCOc1cc(CC(=O)O-)ccc1c1cc2sc(c3snc(Ccc3NC(=O)OC(C)c3cccc,x,0,98.21428571,-1,98.37712563
O=c1nnc(SCC=Cc2ccccc2)n1C1CC1,O=c1nnc(SCC=Cc2ccccc2)n1C1CC1,x,1,100,-1,98.37712563
CC(=O)NC1C(OC(=O)c2ccc3ccccc3c2O)OC(COC(C)=O)C(OC(C)=O)C,CC(=O)NC1C(OC(=O)c2ccccccccc3c2O)OC(COC(C)=O)C(OC(C)=O)C,x,0,98.21428571,-1,98.37712563
COC1CN2C(c2nc3ncc(B)cc3n2)C1,COC1CN2C(c2nc3ncc(B)cc3n2)C1,x,1,100,-1,98.37712563
BSOCC(C)(C)C1(OC)OC(CC(OCc2ccc(OC)cc2)C(C)OCc2ccccc2)CC(,BcOCC(C)(C)C1(OC)OC(CC(OCc2ccc(OC)cc2)C(C)OCc2ccccc2)CC(,x,0,98.21428571,-1,98.37712563
O=C(CSc1nnc2n(Cc3ccccc3)c(=O)c3c4c(sc3n12)CCCC4)c1ccc(C),O=CcCSc1nnc2n(Cc3ccccc3)c(=O)c3c4c(sc3n12)CCCC4)c1ccc(C),x,0,98.21428571,-1,98.37712563
CCCC(=O)NCC(=O)NC(C)(CN3)C(C)C,CCCC(=O)NCC(=O)NC(C)(CN3)C(c)C,x,0,96.66666667,-1,98.37712563
CC(N3)C(=O)NC(CO)C(=O)NC(CCC(N)=O)C(=O)NC(C(=O)O-)C(C)C,CC(N3)C(=O)NC(CO)C(=O)NC(CCC(N)=O)C(=O)NC(C(=O)O-)C(C)Cc,x,0,100,-1,98.37712563
N3CC(O)c1c(F)cc(F)c(F)c1F,N3CC(O)c1c(F)cc(F)c(F)c1F,x,1,100,-1,98.37712563
C=C(C)C(=O)NCCCCNC(=O)c1ccc(C(C=CC2=N(C)c3ccccc3C2(C)C)=,C=C(C)C(cO)NCCCCNC(=O)c1ccc(C(C=CC2=N(C)c3ccccc3C2(C)C)=,x,0,98.21428571,-1,98.37712563
N3Cc1cc(NC(=O)c2ccc(N3CCCCCC3)nc2)cc(C(F)(F)F)c1,N3Cc1cc(Nc(=O)c2ccc(N3CCCCCC3)nc2)cc(C(F)(F)F)c1,x,0,97.91666667,-1,98.37712563
N3C1CCCC(C(=O)N2CCN(C3CCC3)CC2)C1,N3C1CCCC(C(=O)N2CCN(C3CCC3)CC2)c1,x,0,96.96969697,-1,98.37712563
N3CCc1cc2c(cc1O)OCCCO2,N3CCc1cc2c(cc1O)OCCCO2,x,1,100,-1,98.37712563
NC(=N2)c1nc(Cc2ccccc2F)c2ncccn12,NC(=N2)c1nc(Cc2ccccc2F)c2ncccn12,x,1,100,-1,98.37712563
CCCN(CC(=O)O-)C(=O)N1CCCN(C)CC1C,CCCNcCC(=O)O-)C(=O)N1CCCN(C)CC1C,x,0,96.875,-1,98.37712563
CC(C)CC(CN2C(C)CC(=O)Nc1ccc(C(C)C)cc1)C(=O)O-,CC(C)CC(CN2c(C)CC(=O)Nc1ccc(C(C)C)cc1)C(=O)O-,x,0,97.77777778,-1,98.37712563
CCn1cc(CCCN2C(C)C)cn1,CCn1cc(CCCN2C(C)C)cn1,x,1,100,-1,98.37712563
CC1CCCN(C(=O)N2CCCC2C)C1C(=O)O-,CC1CCCN(C(=O)N2CCCC2C)C1C(=O)O-,x,1,100,-1,98.37712563
OC1(CCc2cccs2)CN2C1,OC1(CCc2cccs2)CN2C1,x,1,100,-1,98.37712563
Cc1onc2c(=O)n(Cc3ncccn3)nc(C(=O)O-)c12,Cc1onc2c(=O)n(Cc3ncccn3)nc(C(=O)O-)c12,x,1,100,-1,98.37712563
CC1CC2CC2CCC=CC(=O)Cc2cc(O)cc(O-)c2C(=O)O1,CC1Cc2CC2CCC=CC(=O)Cc2cc(O)cc(O-)c2C(=O)O1,x,0,97.61904762,-1,98.37712563
N3Cc1nc(=O)nc2c1CN2C2,N3Cc1nc(=O)nc2c1CN2C2,x,1,100,-1,98.37712563
CCOC(=O)c1c(C)oc(NC(=O)c2cc(N(=O)O-)cc(N(=O)O-)c2C)c1C(=,CCOC(=O)c1c(C)oc(NC(=O)c2cc(N(=O)O-)cc(N(=OcO-)c2C)c1C(=,x,0,98.21428571,-1,98.37712563
Cc1ccccc1CC(O)(CC(=O)NC1C=CC2=COCC2C1=O)CC(C)(C)c1cc(F)c,Cc1ccccc1CC(O)(CC(=O)NC1C=CC2=COCC2C1=O)CC(C)(C)c1cccF)c,x,0,98.21428571,-1,98.37712563
CCCCCCCCCC=CCC(=O)NCCCCC(N3)C(=O)O-,CCCCCCcCCC=CCC(=O)NCCCCC(N3)C(=O)O-,x,0,97.14285714,-1,98.37712563
CC(C)(C)NS(=O)(=O)c1cccc(c2ccc(C(=O)O-)cc2O)c1,CC(C)(C)NS(=O)(=O)c1cccc(c2ccc(C(=O)O-)cc2O)c1,x,1,100,-1,98.37712563
CN(C(=O)NCc1nc(c2ccccc2)nn1)C1CCOCC1,CN(C(=O)NCc1nc(c2ccccc2)nn1)C1CCOCC1,x,1,100,-1,98.37712563
O=C(CCn1cc(B)c(N(=O)O-)n1)N1CCN(Cc2ccc(C)c(C)c2)CC1,O=C(CCn1cc(B)c(N(=O)O-)n1)N1CCN(Cc2ccc(C)c(Ccc2)CC1,x,0,98.03921569,-1,98.37712563
CC1CCCCC1NC(=O)c1cc2c(nc1=O)CCC2,CC1CCCCC1NC(=O)c1cc2c(nc1=O)CCC2,x,1,100,-1,98.37712563
Cc1ccc(SC2(N(=O)O-)OC2C(OS(C)(C)C(C)(C)C)c2ccccc2)cc1,Cc1ccc(SC2(N(=O)O-)OC2C(OS(C)cC)C(C)(C)C)c2ccccc2)cc1,x,0,98.11320755,-1,98.37712563
O=C(NCC1CCC=CO1)N1CC2CCCC2(C(=O)O-)C1,O=C(NCC1CCC=CO1)N1CC2CCCCc(C(=O)O-)C1,x,0,97.2972973,-1,98.37712563
FC(F)(F)SCCN1CCN(C2CN2C2)CC1,FC(F)(F)SCCN1CCc(C2CN2C2)CC1,x,0,96.42857143,-1,98.37712563
CCOC(=O)C1=C(Nc2ccc(OC)cc2)SC(=Cc2cn(CC(=O)OC)c3ccccc23),CCOC(=O)C1=C(Nc2ccc(OC)cc2)SC(=Cc2cn(CC(=O)OC)ccccccc23),x,0,98.21428571,-1,98.37712563
Cc1nsc2cc(Cn3nc(c4cc(O)cc(F)c4)c4c(N)ncnc43)n(c3ccccc3C),Cc1nsc2cc(Cn3nc(c4cc(O)cc(F)c4)c4c(N)ncnc43)n(c3ccccc3C),x,1,100,-1,98.37712563
CN(C)C1C(=O)C(C(N)=O)C(=O)C2(O)C(=O)C3C(=O)c4c(O-)c(N(=O,CN(C)C1C(=O)C(C(N)=O)C(=O)C2(O)C(=O)C3C(=O)c4c(O-)ccN(=O,x,0,98.21428571,-1,98.37712563
c1ncc(c2nc(C3CCOCC3)nn2C2CCCCC2)n1,c1ncc(c2nc(C3CCOCC3)cn2C2CCCCC2)n1,x,0,97.05882353,-1,98.37712563
COC1CC(c2nnc(C)n2)N(Cc2ccc(B)o2)C1,COC1CC(c2nnc(C)n2)N(cc2ccc(B)o2)C1,x,0,97.05882353,-1,98.37712563
CN1CCN(C)C(CNC(=O)C2CCCCCN22)C1,cN1CCN(C)C(CNC(=O)C2CCCCCN22)C1,x,0,96.77419355,-1,98.37712563
Cc1cccc(C(=O)OC(C(=O)O-)c2ccccc2)c1O,Cc1cccc(C(=O)OC(C(=O)O-)c2ccccc2)c1O,x,1,100,-1,98.37712563
CCCCCCOc1cc(C#Cc2ccc3c(c2)-c2cc(C#Cc4cc(OCCCCCC)c(C#Cc5c,CCCCCCOc1cc(C#Cc2ccc3c(c2)-c2cc(C#Cc4cc(OCCCCCC)c(C#Cc5c,x,1,100,-1,98.37712563
c1ccc(C(=NCc2nc3ccccc3n2)c2ccccn2)cc1,c1ccc(C(=NCc2nc3ccccc3n2)c2ccccn2)cc1,x,1,100,-1,98.37712563
CCOCCCN=C(NN3)NC1CC(=O)N(C)C1=O,CCOCCCN=C(NN3)NC1CC(=O)N(C)C1=O,x,1,100,-1,98.37712563
COCCN2CC(CCCSC)c1ccccc1B,COCCN2CC(CCCSC)c1ccccc1c,x,0,95.83333333,-1,98.37712563
O=C(O-)C1C2C=CC(O2)C1C(=O)NCCc1ccc(C)cc1,O=C(O-)C1C2C=CC(O2)C1C(=O)NCCc1ccc(C)cc1,x,1,100,-1,98.37712563
CS(=O)(=O)NC(c1ccc(c2ccccc2)cc1)c1cccc(C=CC(=O)O-)c1,CS(=O)(=O)NC(c1ccc(c2ccccc2)cc1cc1cccc(C=CC(=O)O-)c1,x,0,98.07692308,-1,98.37712563
CCc1cnc(CNc2nnc(CN2C3CC3)o2)o1,CCc1cnc(CNc2cnc(CN2C3CC3)o2)o1,x,0,96.66666667,-1,98.37712563
CCCOCC(CC(C)C(C)(C)C)N2CC,CCCOCC(CC(C)C(C)(C)C)N2CC,x,1,100,-1,98.37712563
COc1ccc(C(OCC(CCn2cc(C)c(=O)n(C(=O)c3ccccc3)c2=O)SCCCOS(,COc1ccc(C(OCC(CCn2cc(C)c(=O)n(C(=O)c3ccccc3)c2=O)SCCCOS(,x,1,100,-1,98.37712563
CCCn1ccc2ccc(N(=O)O-)cc21,CCCn1ccc2ccc(N(=O)O-)cc21,x,1,100,-1,98.37712563
CCN(c1cc(C)ncc1CN2C(C)C)C(C)C,CCN(c1cc(C)ncc1CN2C(C)C)C(C)C,x,1,100,-1,98.37712563
CC1OC(COS(=O)(=O)O-)CC(O)C1NS(=O)(=O)O-,CC1OC(COS(=O)(=O)O-)CC(O)C1NS(=O)(=O)O-,x,1,100,-1,98.37712563
CSCCN1CCC(N2CCC(N3)CC2)C1,CSCCN1CCC(N2CCC(N3)CC2)C1,x,1,100,-1,98.37712563
CCC(N3)CN1CCOCC1(C)C,CCC(N3)CN1CCOCC1(C)C,x,1,100,-1,98.37712563
CCN2C(C)(C)C(=O)N1CCCCC1(C)C(=O)O-,CCN2C(C)(C)C(=O)N1CCCcC1(C)C(=O)O-,x,0,97.05882353,-1,98.37712563
CCC(CC)N(CCO)c1nccn2nccc12,CCC(CC)N(CCO)c1nccn2nccc12,1,1,100,0,98.37712563
OCCC1(CNCc2cn3ccsc3n2)CC1,OCCC1(CNCc2cn3ccsc3n2)CC1,1,1,100,0,98.37712563
CC(C)(C)C(=O)Nc1ccc(C(=O)c2ccc3ncc(C)nc3c2)cc1,CC(C)(C)C(=O)Nc1ccc(C(=O)c2ccc3ncc(C)nc3c2)cc1,1,1,100,0,98.37712563
O=C(Nc1ccc(OC(F)(F)F)cc1)N1CCCCO1,O=C(Nc1ccc(OC(F)(F)F)cc1)N1CCCCO1,1,1,100,0,98.37712563
COc1ccc(C2=NN(C(=O)c3cccc(F)c3)CC2)cc1N,COc1ccc(C2=NN(C(=O)c3cccc(F)c3)CC2)cc1N,1,1,100,0,98.37712563
CCNC(=NCC(C1CC1)N(C)C)N1CCN(C(C)C(=O)N2CCCC2)CC1,CCNC(=NCC(C1CC1)N(C)C)N1CCN(C(C)C(=O)N2CCCC2)CC1,1,1,100,0,98.37712563
CCc1noc(CN(C)C(=O)C2CCCN(S(=O)(=O)c3ccc(C)cc3)C2)n1,CCc1noc(CN(C)C(=O)C2CCCN(S(=O)(=O)c3ccc(C)cc3)C2)n1,1,1,100,0,98.37712563
CC(CN1CCOCC1)NS(=O)(=O)c1cnn(C)c1,CC(CN1CCOCC1)NS(=O)(=O)c1cnn(C)c1,1,1,100,0,98.37712563
COCC(=O)NC1CC2CCCC(C1)N2C,COCC(=O)NC1CC2CCCC(C1)N2C,1,1,100,0,98.37712563
CC(C)(C)c1ccc(C(=O)NC(Cc2ccc(C(F)(F)F)cc2)C(N)=O)cc1,CC(C)(C)c1ccc(C(=O)NC(Cc2ccc(C(F)(F)F)cc2)C(N)=O)cc1,1,1,100,0,98.37712563
CCCC1CCC(C#N)(C2CCS(=O)(=O)C2)CC1,CCCC1CCC(C#N)(C2CCS(=O)(=O)C2)CC1,1,1,100,0,98.37712563
Cc1nc2c(C)cc(N)c(C)c2s1,Cc1nc2c(C)cc(N)c(C)c2s1,1,1,100,0,98.37712563
COC(=O)c1cccc(COC(=O)C(NC(=O)Nc2ccccc2)C(C)C)c1,COC(=O)c1cccc(COC(=O)C(NC(=O)Nc2ccccc2)C(C)C)c1,1,1,100,0,98.37712563
Cn1cc(C(C#N)N2CCCCC2)c2ccccc21,Cn1cc(C(C#N)N2CCCCC2)c2ccccc21,1,1,100,0,98.37712563
CC1=CCC2C(C)(CCC3C(C)(C)CCCC32C)C1CC=O,CC1=CCC2C(C)(CCC3C(C)(C)CCCC32C)C1CC=O,1,1,100,0,98.37712563
Cc1cc(C(=O)COC(=O)C(C)Oc2ccccc2)c(C)n1c1nccs1,Cc1cc(C(=O)COC(=O)C(C)Oc2ccccc2)c(C)n1c1nccs1,1,1,100,0,98.37712563
CC(=O)c1ccc(N(C)C(=O)C#Cc2ccccc2)cc1,CC(CO)c1ccc(N(C)C(=O)C#Cc2ccccc2)cc1,1,0,97.22222222,0.395348837,98.37712563
CCC1CCCCN1CCNC(NCc1ccc(S(C)(=O)=O)cc1)=NC,CCC1CCCCN1CCNC(NCc1ccc(S(C)(=O)=O)cc1)=NC,1,1,100,0,98.37712563
CC(C)(N)CS(=O)Cc1cc(F)ccc1C,CC(C)(N)CS(=O)Cc1cc(F)ccc1C,1,1,100,0,98.37712563
C=CCN(CCO)c1ccccc1S(C)(=O)=O,C=CCN(CCC)c1ccccc1S(C)(=O)=O,1,0,96.42857143,0.230769231,98.37712563
CCc1cc(OC)ccc1C#Cc1cc(C)nc(COS(C)(=O)=O)c1,CCc1cc(OC)ccc1C#Cc1cc(C)nc(COS(C)(=O)=O)c1,1,1,100,0,98.37712563
COC(=O)c1ncn(c2ccc(C(F)(F)F)cc2N)n1,COC(=O)c1ncn(c2ccc(C(F)(F)F)cc2N)n1,1,1,100,0,98.37712563
COc1ccc(OC)c(NC(=O)CN(c2cccc3ccccc23)S(C)(=O)=O)c1,COc1ccc(OC)c(NC(=O)CN(c2cccc3ccccc23)S(C)(=O)=O)c1,1,1,100,0,98.37712563
CCCN1CCN(c2ccc(C(=O)NCCCCCCCCCCCCCCCCOS(C)(=O)=O)cn2)CC1,CCCN1CCN(c2ccc(C(=O)NCCCCCCCCCCCCCCCCCS(C)(=O)=O)cn2)CC1,1,0,98.21428571,0.220338983,98.37712563
NC(Nc1c(F)cc(F)cc1F)=NC1CC1,NC(Nc1c(F)cc(F)cc1F)=NC1CC1,1,1,100,0,98.37712563
Cc1ccc(S(=O)CCC2OCCCO2)cc1C,Cc1ccc(S(=O)CCC2OCCCO2)cc1C,1,1,100,0,98.37712563
